datetime,open,high,low,close,volume,trades
1639260000,48766.1,49097.1,48668.8,48833.4,1.85106573,50
1639263600,48807.0,49493.8,48807.0,49344.7,8.62612091,174
1639267200,49392.5,49643.1,49241.7,49354.5,5.89186269,133
1639270800,49332.5,49417.3,49116.1,49189.0,1.40442647,39
1639274400,49202.5,49263.4,49079.1,49079.1,0.08389451,22
1639278000,49109.6,49353.9,49068.2,49353.9,0.35570007,13
1639281600,49340.2,49340.2,48841.4,48881.0,0.51588972,50
1639285200,48862.7,49024.8,48862.7,48980.9,1.03216178,16
1639288800,49024.1,49149.4,49007.7,49149.4,0.20051703,12
1639292400,49142.6,49349.9,49095.6,49289.8,0.35005013,19
1639296000,49316.5,49350.0,49000.0,49022.6,0.24346523,29
1639299600,49000.0,49055.9,48760.8,48822.8,2.78858284,63
1639303200,48807.6,48951.2,48691.0,48797.2,2.52269025,67
1639306800,48925.2,49272.4,48867.1,49125.0,3.88389786,63
1639310400,49123.9,49600.0,49123.9,49509.7,3.93721909,89
1639314000,49523.5,49858.2,49515.7,49858.2,5.94646617,117
1639317600,49845.9,49895.0,49537.9,49864.9,6.38137971,128
1639321200,49880.0,49880.0,49595.1,49608.6,3.06606649,82
1639324800,49626.3,49879.5,49521.0,49865.1,2.12584062,63
1639328400,49876.7,50400.0,49831.5,50264.9,31.12800197,291
1639332000,50299.9,50734.0,50261.1,50437.3,22.12711271,277
1639335600,50563.9,50563.9,50180.6,50194.4,2.7652143,83
1639339200,50192.2,50532.7,50145.8,50241.7,3.51712432,95
1639342800,50236.9,50280.3,49900.9,49976.5,6.45424557,93
1639346400,49954.6,50249.1,49953.9,50248.6,1.3116495,56
1639350000,50310.0,50334.5,49990.7,50081.5,3.5636797,64
1639353600,50132.5,50157.4,49608.8,49628.7,2.30591324,87
1639357200,49605.3,49605.3,48607.1,48607.1,15.39328013,210
1639360800,48602.9,48852.7,48500.0,48783.8,5.12894235,90
1639364400,48721.7,49025.9,48721.7,48925.9,1.85396995,42
1639368000,48875.9,49065.9,48787.4,49065.9,0.16156386,24
1639371600,48990.3,49311.9,48888.1,49262.1,9.15585685,86
1639375200,49234.7,49292.3,48939.2,48958.4,1.00118388,39
1639378800,48929.7,48959.6,48606.0,48745.1,5.57901399,101
1639382400,48744.0,49177.0,48227.5,49035.3,45.40863012,292
1639386000,49029.5,49037.9,48727.3,48875.5,4.56312313,71
1639389600,48868.0,48911.6,48551.3,48689.0,1.99461107,85
1639393200,48604.0,48889.6,48592.5,48839.4,2.63823335,51
1639396800,48829.0,48995.3,48582.3,48582.3,8.31890623,122
1639400400,48582.4,48588.9,48200.0,48472.3,4.52000719,200
1639404000,48367.7,48367.7,47720.9,47925.7,18.7057675,230
1639407600,47921.2,47931.4,47019.8,47239.1,19.62912667,340
1639411200,47240.2,47516.0,46701.7,47101.0,26.39236246,375
1639414800,47110.8,47863.0,47101.0,47462.7,39.58390233,313
1639418400,47468.2,47636.1,47361.3,47474.6,5.32726221,79
1639422000,47300.0,47348.4,45784.0,46709.5,117.38935061,1028
1639425600,46677.0,46951.2,46369.2,46617.2,14.20206129,206
1639429200,46641.4,46888.3,46277.9,46780.1,21.47505649,225
1639432800,46762.7,47230.0,46730.9,46898.3,12.90714963,194
1639436400,46920.0,47004.6,46616.0,46689.5,2.79197884,68
1639440000,46711.4,47176.2,46337.7,47091.8,4.34998376,127
1639443600,46920.9,47090.6,46651.2,46903.7,0.75152749,37
1639447200,46875.8,46984.4,46712.1,46977.0,0.44977531,33
1639450800,47042.7,47051.3,46820.0,46927.0,6.75463854,46
1639454400,46952.9,47128.1,46916.9,46959.3,1.40988506,43
1639458000,46997.2,47079.7,46690.4,46690.4,1.37648149,48
1639461600,46711.7,46820.5,46349.2,46682.4,24.7728146,166
1639465200,46734.4,46984.4,46568.6,46971.0,9.39635687,107
1639468800,47006.1,47460.2,47006.1,47460.2,5.1727297,148
1639472400,47469.1,47475.2,46833.9,46833.9,3.23332675,118
1639476000,46859.0,47342.5,46807.5,47342.5,10.22787414,129
1639479600,47354.2,47700.0,47200.1,47624.6,10.75055369,158
1639483200,47623.5,47928.2,47567.3,47570.3,9.73560561,150
1639486800,47648.2,47675.0,47036.0,47174.6,5.93669115,128
1639490400,47093.5,47282.6,46807.5,47282.6,7.6264716,159
1639494000,47282.7,47458.0,46666.8,46765.5,10.88901297,187
1639497600,46860.7,47072.5,46590.7,46745.6,10.34677142,153
1639501200,46761.5,47077.0,46591.3,46617.1,4.88191449,85
1639504800,46640.1,46914.5,46468.8,46600.2,5.45679226,103
1639508400,46628.3,47042.6,46628.3,46854.5,3.41390599,81
1639512000,46986.3,47828.0,46986.3,47747.5,10.51689228,191
1639515600,47778.8,48622.8,47742.4,48306.0,23.22244184,303
1639519200,48301.4,48451.0,48051.0,48245.3,12.43370818,142
1639522800,48191.6,48400.4,48145.4,48369.8,1.3198671,42
1639526400,48352.5,48719.0,48101.8,48112.6,2.73457616,86
1639530000,48107.1,48166.4,47993.1,48044.5,2.23706361,34
1639533600,48087.6,48087.6,47890.7,47975.2,2.85996316,54
1639537200,47997.0,48255.0,47935.7,48249.2,0.77469644,33
1639540800,48258.1,48382.5,48086.7,48189.7,1.27957146,27
1639544400,48256.8,48258.5,48053.4,48100.0,3.59760649,59
1639548000,48127.1,48301.4,48030.1,48088.3,0.89058964,44
1639551600,48105.0,48271.8,47976.5,48201.7,3.40818508,61
1639555200,48290.5,48826.4,48263.4,48569.3,7.90884292,170
1639558800,48568.2,48592.2,48404.6,48494.9,5.09450751,105
1639562400,48463.3,48556.1,48223.3,48256.2,23.21460317,163
1639566000,48254.3,48320.0,48091.5,48176.4,18.48072117,123
1639569600,48176.4,48253.6,47581.5,47640.0,13.69264306,210
1639573200,47573.7,47790.0,47471.3,47666.8,10.46933611,118
1639576800,47676.8,47777.0,47202.7,47362.2,11.51403819,170
1639580400,47341.3,47406.1,46662.5,46662.5,12.373963,284
1639584000,46661.8,46984.4,45500.0,46984.4,34.85687731,375
1639587600,46991.2,47319.0,46880.3,47128.8,11.4681196,129
1639591200,47079.2,48194.1,47037.0,47784.3,6.23671658,207
1639594800,47785.1,49234.6,47277.1,48676.9,219.47457562,1570
1639598400,48754.1,49466.8,48581.0,49297.8,45.54516744,577
1639602000,49263.1,49342.9,48950.2,49185.7,20.04329729,187
1639605600,49189.4,49189.4,48684.1,48684.1,3.51937822,104
1639609200,48750.2,48920.3,48729.4,48862.0,3.10713837,59
1639612800,48874.0,49219.1,48762.1,49063.5,3.39330797,71
1639616400,49037.1,49037.1,48879.0,48952.5,3.61259652,45
1639620000,49034.0,49041.0,48883.2,49024.0,2.94435856,33
1639623600,49045.3,49045.3,48760.3,48806.3,7.68277355,42
1639627200,48835.9,48848.7,48641.7,48714.4,3.27794109,39
1639630800,48732.3,48739.2,48504.2,48504.2,2.0995364,58
1639634400,48556.9,48903.9,48542.6,48881.7,4.09104546,65
1639638000,48917.5,48986.9,48714.7,48754.0,4.89847663,101
1639641600,48716.6,48890.7,48637.8,48822.8,2.18276494,45
1639645200,48807.9,48974.8,48791.8,48969.8,4.76643607,78
1639648800,48956.8,49201.0,48956.8,49153.4,5.83224602,115
1639652400,49133.6,49415.6,48879.6,49156.4,19.59513385,160
1639656000,49149.4,49176.0,48600.0,48650.0,76.3471771,290
1639659600,48702.2,49209.1,48400.0,49001.3,5.94338686,142
1639663200,48920.6,48959.5,48551.3,48551.3,18.3682081,147
1639666800,48528.0,48628.7,48283.5,48584.8,19.55987617,166
1639670400,48620.4,48657.6,48290.3,48491.3,8.01977982,92
1639674000,48468.3,48486.0,48079.4,48190.5,7.24910192,140
1639677600,48092.8,48303.6,47900.0,48001.5,4.01244851,90
1639681200,47988.2,48100.7,47674.4,47830.4,8.17496485,139
1639684800,47848.8,48403.0,47848.8,47984.1,11.04688265,120
1639688400,47935.1,48127.7,47903.0,48110.8,6.50272711,117
1639692000,48035.3,48035.3,47675.2,47860.0,3.49514646,93
1639695600,47810.8,47810.8,47538.8,47586.7,4.00837137,119
1639699200,47625.0,47916.0,47436.1,47791.9,6.03396552,99
1639702800,47907.1,48008.7,47722.8,47810.9,7.30663483,58
1639706400,47765.9,47799.9,47653.5,47799.9,0.97201404,43
1639710000,47785.5,47801.4,47696.0,47779.7,0.24497361,23
1639713600,47871.2,47919.8,47783.6,47889.1,0.7971274,30
1639717200,47916.9,47938.6,47634.3,47684.3,0.15110974,21
1639720800,47731.0,47731.0,47438.4,47445.0,1.90129502,69
1639724400,47436.1,47436.1,46800.0,47041.5,12.38889666,207
1639728000,47015.1,47186.0,46940.8,47131.3,10.8317339,120
1639731600,47123.8,47252.2,46978.0,47247.6,6.50301518,109
1639735200,47234.6,47234.6,46828.4,46923.3,4.49860959,75
1639738800,46911.3,47258.8,46911.3,47109.1,2.77395909,64
1639742400,47175.0,47325.4,46963.7,47049.0,2.7620536,74
1639746000,47007.7,47227.0,46905.9,46957.6,7.8766572,104
1639749600,46972.3,46972.4,45737.0,45950.8,25.36010161,400
1639753200,45945.2,46607.9,45506.9,46515.4,35.89153791,387
1639756800,46540.2,47400.2,46442.9,46891.1,12.03352231,252
1639760400,46982.0,47022.3,46666.0,46730.3,6.33984515,91
1639764000,46772.1,47000.0,46662.5,46982.5,5.0935764,62
1639767600,46987.1,47055.5,46692.5,46742.8,0.99669048,60
1639771200,46814.2,46817.6,46198.6,46281.0,3.85478897,142
1639774800,46183.1,47066.2,46143.7,46927.9,7.65499596,145
1639778400,46847.6,46934.2,45617.5,46632.6,50.88903967,404
1639782000,46517.3,46517.3,46125.1,46125.1,1.14141191,62
